id,file_url,archive_page,archive_period,file_kind,licence_gate,download_policy,review_status,reviewer,reviewed_at,decision_evidence,permitted_derived_fields,review_notes
au_mbs_historical_0239,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201307-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0240,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201310-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0241,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201310-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0242,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201310-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0243,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201311-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0244,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201311-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0245,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201311-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0246,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201312-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0247,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201312-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0248,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201312-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0249,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/996BD3401470EC7ACA2588FD00152EC2/$File/PDF%20Version%20-%20MBSBook%2001%20March%202023.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230301,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0250,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201501-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0251,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201501-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0252,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201504-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0253,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201504-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0254,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201507-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0255,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201507-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0256,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201509-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0257,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201509-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0258,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201511-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0259,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201512-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2015-PDF,2015,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0260,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%201%20-%20Professional%20Attendances.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0261,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%202%20-%20Diagnostic%20Procedures%20and%20Investigations.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0262,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%203%20-%20Therapeutic%20Procedures.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0263,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%204%20-%20Oral%20and%20Maxillofacial%20Services.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0264,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%205%20-%20Diagnostic%20Imagine%20Services.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0265,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%206%20-%20Pathology%20Services.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0266,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%207%20-%20Cleft%20and%20Craniofacial%20Services.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0267,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%208%20-%20Miscellaneous%20Services.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0268,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20of%20the%20MBSBook%20-%201%20July%202024.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0269,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/RVG%20file%2020240701.txt,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240701,2024,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0270,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201312-Optom.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2013,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0271,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201401-Allied.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0272,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201401-MBS.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0273,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201403-Allied.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0274,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201403-MBS.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0275,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201404-MBS.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0276,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201407-Allied.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0277,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201407-MBS.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0278,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201407-Optom.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0279,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201408-Allied.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0280,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201408-MBS.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0281,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201408-Optom.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2014-PDF,2014,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0282,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/C73750F033F64E1CCA258C190017A963/$File/MBS%20Book%20-%201%20March%202025.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-250301,2025,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0283,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/CAAE520031F2799DCA258AA5000C0848/$File/PDF%20Version%20of%20the%20MBSBook%20-%201%20March%202024.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-240301,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0284,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/CC83C55EC9A26D69CA258B800007C7CA/$File/PDF%20Version%20of%20the%20MBS%20Book%20-%201%20November%202024.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-241101,2024,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0285,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat1d.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0286,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat2d.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0287,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat3d.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0288,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat4d.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0289,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat5d.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0290,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat6d.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0291,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat7d.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0292,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat8d.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0293,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-MBS-Book.a.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0294,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/RVG%20file%2020220701.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220701,2022,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0295,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201201-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0296,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201201-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0297,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201201-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0298,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201201-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0299,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201203-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0300,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201203-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0301,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201203-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0302,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201203-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0303,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201205-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0304,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201205-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0305,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201205-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0306,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201205-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0307,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201207-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0308,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201207-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0309,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201207-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0310,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201207-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0311,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201211-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0312,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201211-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0313,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201211-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
