archive_page,archive_page_id,archive_period,download_policy,file_kind,file_name,file_url,id,licence_gate,notes,source_id,source_version_id,status
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2002,manual_review_only,pdf,2002-11-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2002-11-Optom.pdf,au_mbs_historical_0126,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0126,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2003,manual_review_only,pdf,2003-05-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2003-05-MBS.pdf,au_mbs_historical_0127,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0127,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2003,manual_review_only,pdf,2003-11-CLACP.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2003-11-CLACP.pdf,au_mbs_historical_0128,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0128,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2003,manual_review_only,pdf,2003-11-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2003-11-MBS.pdf,au_mbs_historical_0129,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0129,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2003,manual_review_only,pdf,2003-11-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2003-11-Optom.pdf,au_mbs_historical_0130,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0130,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2004,manual_review_only,pdf,2004-05-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2004-05-MBS.pdf,au_mbs_historical_0131,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0131,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2004,manual_review_only,pdf,2004-11-CLACP.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2004-11-CLACP.pdf,au_mbs_historical_0132,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0132,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2004,manual_review_only,pdf,2004-11-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2004-11-MBS.pdf,au_mbs_historical_0133,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0133,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2004,manual_review_only,pdf,2004-11-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2004-11-Optom.pdf,au_mbs_historical_0134,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0134,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2005,manual_review_only,pdf,2005-05-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2005-05-MBS.pdf,au_mbs_historical_0135,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0135,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2005,manual_review_only,pdf,2005-11-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2005-11-Allied.pdf,au_mbs_historical_0136,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0136,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2005,manual_review_only,pdf,2005-11-CLACP.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2005-11-CLACP.pdf,au_mbs_historical_0137,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0137,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2005,manual_review_only,pdf,2005-11-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2005-11-MBS.pdf,au_mbs_historical_0138,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0138,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2005,manual_review_only,pdf,2005-11-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2005-11-Optom.pdf,au_mbs_historical_0139,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0139,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2006,manual_review_only,pdf,2006-05-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2006-05-MBS.pdf,au_mbs_historical_0140,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0140,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2006,manual_review_only,pdf,2006-11-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2006-11-Allied.pdf,au_mbs_historical_0141,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0141,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2006,manual_review_only,pdf,2006-11-CLACP.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2006-11-CLACP.pdf,au_mbs_historical_0142,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0142,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2006,manual_review_only,pdf,2006-11-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2006-11-MBS.pdf,au_mbs_historical_0143,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0143,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2006,manual_review_only,pdf,2006-11-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2006-11-Optom.pdf,au_mbs_historical_0144,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0144,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2007,manual_review_only,pdf,2007-05-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2007-05-MBS.pdf,au_mbs_historical_0145,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0145,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2007,manual_review_only,pdf,2007-05-Pathology.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2007-05-Pathology.pdf,au_mbs_historical_0146,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0146,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2007,manual_review_only,pdf,2007-08-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2007-08-MBS.pdf,au_mbs_historical_0147,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0147,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2007,manual_review_only,pdf,2007-11-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2007-11-Allied.pdf,au_mbs_historical_0148,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0148,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2007,manual_review_only,pdf,2007-11-CLACP.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2007-11-CLACP.pdf,au_mbs_historical_0149,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0149,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2007,manual_review_only,pdf,2007-11-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2007-11-Dental.pdf,au_mbs_historical_0150,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0150,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2007,manual_review_only,pdf,2007-11-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2007-11-MBS.pdf,au_mbs_historical_0151,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0151,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2008,manual_review_only,pdf,200805.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200805.pdf,au_mbs_historical_0152,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0152,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2008,manual_review_only,pdf,200807.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200807.pdf,au_mbs_historical_0153,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0153,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2008,manual_review_only,pdf,200811Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200811Allied.pdf,au_mbs_historical_0154,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0154,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2008,manual_review_only,pdf,200811Complete.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200811Complete.pdf,au_mbs_historical_0155,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0155,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2008,manual_review_only,pdf,200811Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200811Dental.pdf,au_mbs_historical_0156,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0156,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2008,manual_review_only,pdf,200811Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200811Optom.pdf,au_mbs_historical_0157,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0157,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2009,manual_review_only,pdf,200902-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200902-Summary.pdf,au_mbs_historical_0158,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0158,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2009,manual_review_only,pdf,200903-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200903-Summary.pdf,au_mbs_historical_0159,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0159,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2009,manual_review_only,pdf,200905-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200905-Summary.pdf,au_mbs_historical_0160,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0160,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2009,manual_review_only,pdf,200907-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200907-Summary.pdf,au_mbs_historical_0161,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0161,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2009,manual_review_only,pdf,200908-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200908-Summary.pdf,au_mbs_historical_0162,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0162,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2009,manual_review_only,pdf,200911-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200911-Allied.pdf,au_mbs_historical_0163,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0163,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2009,manual_review_only,pdf,200911-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200911-Dental.pdf,au_mbs_historical_0164,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0164,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2009,manual_review_only,pdf,200911-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200911-MBS.pdf,au_mbs_historical_0165,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0165,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2009,manual_review_only,pdf,200911-Optometrical.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200911-Optometrical.pdf,au_mbs_historical_0166,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0166,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201001-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201001-MBS.pdf,au_mbs_historical_0167,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0167,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201001-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201001-Summary.pdf,au_mbs_historical_0168,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0168,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201005-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201005-MBS.pdf,au_mbs_historical_0169,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0169,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201005-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201005-Summary.pdf,au_mbs_historical_0170,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0170,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201007-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201007-MBS.pdf,au_mbs_historical_0171,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0171,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201007-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201007-Summary.pdf,au_mbs_historical_0172,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0172,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201011-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201011-Allied.pdf,au_mbs_historical_0173,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0173,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201011-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201011-Dental.pdf,au_mbs_historical_0174,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0174,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201011-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201011-MBS.pdf,au_mbs_historical_0175,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0175,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,Prev-Downloads,2010,manual_review_only,pdf,201011-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201011-Optom.pdf,au_mbs_historical_0176,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0176,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,2020,manual_review_only,pdf,202007-Cat2.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/202007-Cat2.pdf,au_mbs_historical_0177,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0177,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,2020,manual_review_only,pdf,202007-Cat3.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/202007-Cat3.pdf,au_mbs_historical_0178,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0178,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,2020,manual_review_only,pdf,202007-Cat4.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/202007-Cat4.pdf,au_mbs_historical_0179,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0179,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,2020,manual_review_only,pdf,202007-Cat5.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/202007-Cat5.pdf,au_mbs_historical_0180,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0180,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,2020,manual_review_only,pdf,202007-Cat6.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/202007-Cat6.pdf,au_mbs_historical_0181,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0181,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,2020,manual_review_only,pdf,202007-Cat7.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/202007-Cat7.pdf,au_mbs_historical_0182,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0182,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,2020,manual_review_only,pdf,202007-Cat8.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/202007-Cat8.pdf,au_mbs_historical_0183,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0183,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,unknown,manual_review_only,pdf,July20_Category1-Attendances.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/July20_Category1-Attendances.pdf,au_mbs_historical_0184,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0184,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,unknown,manual_review_only,pdf,July20_Complete%20MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/July20_Complete%20MBS.pdf,au_mbs_historical_0185,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0185,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,2007,manual_review_only,pdf,RR200701.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/RR200701.pdf,au_mbs_historical_0186,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0186,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200701a,Downloads-200701a,2007,manual_review_only,txt,rvg200701.txt,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/rvg200701.txt,au_mbs_historical_0187,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0187,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2016-PDF,Downloads-2016-PDF,2015,manual_review_only,pdf,2015601-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/2015601-MBS.pdf,au_mbs_historical_0188,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0188,planned
