acquisition_status,archive_page,archive_period,byte_size,checksum_sha256,file_name,id,licence_gate,raw_payload_included,raw_redistribution_status,rights_source,source_byte_verified,source_url,source_version_id,structured_format,transformation
cached,https://www.pbs.gov.au/info/publication/schedule/2011,2011-12-01,3650520,15f07fed32c461dc405848c77e80dc7cbf9d8ee7b165d6956d3e33c88f83a94e,2011-12-01-chemotherapy-booklet.pdf,au_pbs_archive_70bcc8299b86d024,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2011/12/2011-12-01-chemotherapy-booklet.pdf?variant=3,au_pbs_archive_2011_12_01_70bcc8299b86,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2012,2012-12-01,83048,e17e80d42beb074a582eafa3068707f0741d5df77678129778e7a56859c98b41,2012-12-01-general-schedule-erratum-risedronate.pdf,au_pbs_archive_715075f1bc08e193,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2012/12/2012-12-01-general-schedule-erratum-risedronate.pdf?variant=3,au_pbs_archive_2012_12_01_715075f1bc08,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2021,2021-10-01,25268903,2f4dfc3e74888540bdee3207730dae56ccebef8747d9ec72f4b603719cf02fd1,2021-10-01-general-schedule-volume-1.pdf,au_pbs_archive_71acb0ce05d4e278,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2021/10/2021-10-01-general-schedule-volume-1.pdf?variant=3,au_pbs_archive_2021_10_01_71acb0ce05d4,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2022,2022-03-01,12923046,9efe6fc9970910b821281024f5a8a3b7e71525964fa2f885455bc0191d075cc7,2022-03-01-general-schedule-volume-2.pdf,au_pbs_archive_71ec0aa44494b7df,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2022/03/2022-03-01-general-schedule-volume-2.pdf?variant=3,au_pbs_archive_2022_03_01_71ec0aa44494,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2017,2017-12-01,3833373,494b51caaa766e3e439e8c2fcf7104b05370a7e30adb14032da480f8cbd1d83e,2017-12-01-efc-schedule.pdf,au_pbs_archive_724063d0ec50654f,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2017/12/2017-12-01-efc-schedule.pdf?variant=3,au_pbs_archive_2017_12_01_724063d0ec50,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2026,2026-02-01,33650291,561573510a661dc3c5fcdeb97d28caf5e15e995aec29b72ded7637e94c2438e4,2026-02-01-general-schedule-volume-1.pdf,au_pbs_archive_724897e38eaac68c,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2026/02/2026-02-01-general-schedule-volume-1.pdf?variant=3,au_pbs_archive_2026_02_01_724897e38eaa,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2020,2020-10-01,22191604,ba65eea38fd2d80c82550732120bb4c9af8847cba8383c2f88f6429e860599c4,2020-10-01-general-schedule-volume-1.pdf,au_pbs_archive_726a6e8c6bb3f542,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2020/10/2020-10-01-general-schedule-volume-1.pdf?variant=3,au_pbs_archive_2020_10_01_726a6e8c6bb3,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2023,2023-01-01,546688,864bc34382e026f680ba6cee905724dc77335476ace5409a4036d239ef1ca666,2023-01-01-general-soc.pdf,au_pbs_archive_7289b9fa6dc41c94,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2023/01/2023-01-01-general-soc.pdf?variant=3,au_pbs_archive_2023_01_01_7289b9fa6dc4,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2013,2013-10-01,743531,3374c33d2b6362c2b363457556d0b3dc48a70d7a914a3fabc675c8a59d818081,2013-10-01-general-schedule-soc.pdf,au_pbs_archive_72910cb419c2dcd6,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2013/10/2013-10-01-general-schedule-soc.pdf?variant=3,au_pbs_archive_2013_10_01_72910cb419c2,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2015,2015-12-01,96419,1ca5da4899975173667480f4113303632ca2960b4884395a933f780419597b79,2015-12-01-errata.pdf,au_pbs_archive_729fc47c00c6b5a0,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2015/12/2015-12-01-errata.pdf?variant=3,au_pbs_archive_2015_12_01_729fc47c00c6,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2011,2011-07-01,375986,49239df373b2459ee2cdf609054952f58e6abd19b23a61de2ec72359ebdaae58,2011-07-01-dental-book-SOC.pdf,au_pbs_archive_72a6154ecc228ab3,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2011/07/2011-07-01-dental-book-SOC.pdf?variant=3,au_pbs_archive_2011_07_01_72a6154ecc22,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2012,2012-04-01,5504791,9e43c72d19438cc850bfc8e8c4cd5af80a52d37e413effd7e3aa61c11346a294,2012-04-01-general-schedule.pdf,au_pbs_archive_72f1845441400f89,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2012/04/2012-04-01-general-schedule.pdf?variant=3,au_pbs_archive_2012_04_01_72f184544140,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2020,2020-02-01,1978011,ae9c1c5fa5b20a6ab5ec150685aeaff60ebba7b3cd3acea15c2c4d82352fc868,2020-02-01-efc-schedule.pdf,au_pbs_archive_7312fddc8cf00362,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2020/02/2020-02-01-efc-schedule.pdf?variant=3,au_pbs_archive_2020_02_01_7312fddc8cf0,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2023,2023-05-01,13284628,26e4bfcb45a1a33917ad4f300b4748001c7cbdd8a6848feacdc6ae65349e2e39,2023-05-01-general-schedule-volume-2.pdf,au_pbs_archive_73642267c9478d32,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2023/05/2023-05-01-general-schedule-volume-2.pdf?variant=3,au_pbs_archive_2023_05_01_73642267c947,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2010,2010-01-01,1089439,02e554fda6d72c7e8eedd831197291a9edac10767f93a442c14f2f67343fa3b0,2010-01-01-dental-book.pdf,au_pbs_archive_73af48a20f106a94,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2010/2010-01-01-dental-book.pdf?variant=3,au_pbs_archive_2010_01_01_73af48a20f10,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2012,2012-08-01,11899,483b14148c055d9844b92583a8deb7fd81a40eec0928ebabbdef69be0ee1bc2f,2012-08-01-general-schedule-errata.pdf,au_pbs_archive_740256fa92f18359,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2012/08/2012-08-01-general-schedule-errata.pdf?variant=3,au_pbs_archive_2012_08_01_740256fa92f1,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2007,2007-06-01,449592,4eba251bffb1a22e8a54fe6a58df3c37676501f80479743e60578c6b0b1a5824,2007-06-01-dental-book.pdf,au_pbs_archive_7407ced2b5f4b603,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2007/2007-06-01-dental-book.pdf?variant=3,au_pbs_archive_2007_06_01_7407ced2b5f4,,metadata_and_checksum_projection_only
