byte_size,checksum_sha256,contains_raw_source_payload,decision_evidence,licence_gate,publication_scope,relative_path,restrictions,review_id,review_status,reviewed_at,reviewer
5594,432b069421d3cc622f3f9d424bce48e19b074cd6981bda20902b3bccd01dfae3,False,,public_reuse_review,public_metadata_candidate,data/seed/source_files.csv,,licence_review_d9e20997875e73d6,pending,,
7787,59c0f9e70bd4e5b2c142debf99d40d508b090972021e8cd023c751fe04a9a94e,False,,public_reuse_review,public_metadata_candidate,data/seed/source_files.jsonl,,licence_review_e4a6be3a135462ec,pending,,
6487,031f83be06019688e91114c0828c12eb75b82d7d34855989d89c4215f59d73cd,False,,public_reuse_review,public_metadata_candidate,data/seed/source_readiness.csv,,licence_review_9d3993bc69b33ec3,pending,,
22212,e0fb570a96d2351c4517e90aaffb3e9f0cf78d987a2458ecb325accd09dacfb3,False,,public_reuse_review,public_metadata_candidate,data/seed/source_registry.csv,,licence_review_451e9954f29b179c,pending,,
38486,1fbbc9df9c779601ecb43ac44a1de464c07d4620568d6c29b85623c549791c57,False,,public_reuse_review,public_metadata_candidate,data/seed/source_registry.jsonl,,licence_review_0aa9981fdf4fd15c,pending,,
2490,9372fe7ac6a7fe47d4bc4088472c69ebd78d509a96625a8096dce64834d0bc61,False,,public_reuse_review,public_metadata_candidate,data/seed/source_snapshots.csv,,licence_review_8b3b723ab64ce4eb,pending,,
3596,dadb91bc66b8ef327c43be7961b79bcde30ed43b0d46bd771804d1eed0917543,False,,public_reuse_review,public_metadata_candidate,data/seed/source_snapshots.jsonl,,licence_review_26a7c4a15a81d705,pending,,
2339,c40eceb24beae39347b1a4db566efdf3a829ae0c614103a387c801814121d876,False,,public_reuse_review,public_metadata_candidate,data/seed/source_status.csv,,licence_review_29334a05783c2432,pending,,
2897,35edb29b88428edc9e6edf6bf41cf59277600c397304041f65ed619630632a9b,False,,public_reuse_review,public_metadata_candidate,data/seed/source_status.jsonl,,licence_review_06ef6302c8199fe5,pending,,
4095,fcecc633aa5977db9635345365c7a7ecfb96b6845a7ab8355b2f40d1f177a371,False,,public_reuse_review,public_metadata_candidate,data/seed/source_versions.csv,,licence_review_2444e667e90a5a8f,pending,,
6522,bb07ee0189d0c4ed5a6d8c1e73fbceb03f6a5c80fda41526f9d75129fc645e00,False,,public_reuse_review,public_metadata_candidate,data/seed/source_versions.jsonl,,licence_review_d8d8d831c6b01782,pending,,
718,4eb977cf482bb0bc038e3291179cec63ad1fd2384b7fdeab4f587806b4c7fe18,False,,public_reuse_review,public_metadata_candidate,infra/huggingface/DATASET_CARD.md,,licence_review_4e11d79762673f54,pending,,
483,7641aa8c0eb3ac7a09e91177571a8d7a1cea57e214cb9b7c3495893c996a7744,False,,public_reuse_review,public_metadata_candidate,infra/huggingface/README.md,,licence_review_aa5a4d9559e760d4,pending,,
454,fa4629ddb8411ac6258dea8a2c5cddccba84cf408b26b578aa20643bf07af703,False,,public_reuse_review,public_metadata_candidate,infra/huggingface/SPACE_README.md,,licence_review_5274779551d85e37,pending,,
