code_system,currency,domain,effective_from,effective_to,facility_component,item_code,item_description,item_label,jurisdiction,patient_amount,payment_amount,payment_unit,professional_component,provenance,restriction_text,setting,source_id
NHS TMC,GBP,genomics,2026-04-01,,,TMC32_rare-disease_report_15,,PYROSEQUENCING (rare-disease report),England,,45.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC34_test_16,,SANGER SEQUENCING LESS THAN 10 AMPLICONS (test),England,,68.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC34_cancer_report_16,,SANGER SEQUENCING LESS THAN 10 AMPLICONS (cancer report),England,,81.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC34_rare-disease_report_16,,SANGER SEQUENCING LESS THAN 10 AMPLICONS (rare-disease report),England,,68.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC35_test_17,,SANGER SEQUENCING GREATER THAN OR EQUAL TO 10 AMPLICONS (test),England,,298.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC35_cancer_report_17,,SANGER SEQUENCING GREATER THAN OR EQUAL TO 10 AMPLICONS (cancer report),England,,106.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC35_rare-disease_report_17,,SANGER SEQUENCING GREATER THAN OR EQUAL TO 10 AMPLICONS (rare-disease report),England,,118.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC36_test_18,,KARYOTYPE (test),England,,91.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC36_cancer_report_18,,KARYOTYPE (cancer report),England,,145.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC36_rare-disease_report_18,,KARYOTYPE (rare-disease report),England,,110.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
