byte_size,checksum_sha256,contains_raw_source_payload,decision_evidence,licence_gate,publication_scope,relative_path,restrictions,review_id,review_status,reviewed_at,reviewer
6958,7e4ec2e7964ae6e399951a00ad75ed28a625f0e092f946360a5ddbffc04db8db,False,,public_reuse_review,public_metadata_candidate,data/seed/dataset_candidates.jsonl,,licence_review_894dea24cdc6440f,pending,,
37945,ac39bf253a74090a0fb19776b4bd121b385bdab0902edf2db4165b81c3a0f73a,False,,public_reuse_review,public_metadata_candidate,data/seed/graph_edges.csv,,licence_review_811b764ee91911a8,pending,,
37310,ad70efbfd3f66f394d6fd1f2fded23dc6229f9af16c0c9ff5014e91959ef1614,False,,public_reuse_review,public_metadata_candidate,data/seed/graph_nodes.csv,,licence_review_c667fdb420c87e5f,pending,,
241941,112e0ce44ad846ed7e70e8e6ba59b8ad3eee77c7f929e86b3a6a0fae8b13ca08,False,,public_reuse_review,public_metadata_candidate,data/seed/historical_mbs_archive_targets.jsonl,,licence_review_cde66e363ef00add,pending,,
1905,28bca4ffbfea7e44bc76bedcc913e841039ecb3287f426da61e87ecba67996bf,False,,public_reuse_review,public_metadata_candidate,data/seed/ingestion_readiness.csv,,licence_review_011f46664539e1d8,pending,,
2929,c1868c273c5c17c6de01d1179f5d371708fca16066b20ef944c967ca5d1ebcec,False,,public_reuse_review,public_metadata_candidate,data/seed/mapping_resources.csv,,licence_review_f8be1f4af5e0dbbe,pending,,
4667,2649a6e66e431c111c472749f7daa4e60b1f88a0f4da001c97e4ba25ff078ea1,False,,public_reuse_review,public_metadata_candidate,data/seed/mapping_resources.jsonl,,licence_review_6ef13046409e157e,pending,,
1301,2d68491c31cf700b223d7f4960dccf3e84874fc1eb9613131addbec8ffbf0b4e,False,,public_reuse_review,public_metadata_candidate,data/seed/ontology_concepts.csv,,licence_review_c5dac490eebe9900,pending,,
2019,6b436a2e7ab7732801aa4e32f8d2e5b962d9d1259e9ceaa62bb499cb237d8e77,False,,public_reuse_review,public_metadata_candidate,data/seed/ontology_concepts.jsonl,,licence_review_5751c86f01fb8814,pending,,
2596,ed362e85e90eb077d8875ce4db6ccb0540fbebf1c0287aa94b95235bbc5fc038,False,,public_reuse_review,public_metadata_candidate,data/seed/ontology_registry.csv,,licence_review_f18e21c6889448db,pending,,
3812,ac58b141a78549a29f8c1b1342c1e6d2161b2f719b0c5dac946f9522cd5d521e,False,,public_reuse_review,public_metadata_candidate,data/seed/ontology_registry.jsonl,,licence_review_9d104101fb384961,pending,,
3898,a79fa73e70839bcf409073d26378336eec35e13303dfdde944342aba63cfed8c,False,,public_reuse_review,public_metadata_candidate,data/seed/output_artifact_plans.csv,,licence_review_9b5c4d1ff430daf8,pending,,
5985,7103741cf9994ae2ea22e268e07463f66d92d4b8a16eec61651ff95c153e5ea4,False,,public_reuse_review,public_metadata_candidate,data/seed/output_artifact_plans.jsonl,,licence_review_2bc4dbf7817fc639,pending,,
2369,a470bef54b603b7ae5d5624c4bf3684143ff48793c5bae028181fce8bc0a20c9,False,,public_reuse_review,public_metadata_candidate,data/seed/research_questions.csv,,licence_review_766fda032f1cbf38,pending,,
3002,33c3fe815ba6f5e8f8a7d37027f9683a7de2206a20faa6620d70823e0a5b56bf,False,,public_reuse_review,public_metadata_candidate,data/seed/research_questions.jsonl,,licence_review_43954ca50235c76f,pending,,
19790,4569a6a261ed83bcb7fad2c478c579cd9fb06e9aea2dd2ec9bd56e0f2f1a73df,False,,public_reuse_review,public_metadata_candidate,data/seed/roadmap_functions.csv,,licence_review_82528f3ddc9ca0bf,pending,,
26007,9babc70243f21821dd13736c9bcdd62361501e0a05de74ba4bcd86e1f2bd9b6c,False,,public_reuse_review,public_metadata_candidate,data/seed/roadmap_functions.jsonl,,licence_review_db8644d9c825ce85,pending,,
1701,3082e703d3b0227d4a6034d8138f29becae054eddf1821ea467069fe6be6a6b1,False,,public_reuse_review,public_metadata_candidate,data/seed/runtime_targets.csv,,licence_review_2a4c82d4cd789b72,pending,,
2370,8fe3fd5ac3ba4621469c3e7db7200a11ab56f22c9f93ce239bf3db171ea65a94,False,,public_reuse_review,public_metadata_candidate,data/seed/runtime_targets.jsonl,,licence_review_a9752a2c3e9a3539,pending,,
5940,de6201d7d452ab3cf6be1c09eb0c64d5900ef53f347e193d5e9e54cc325a4aa2,False,,public_reuse_review,public_metadata_candidate,data/seed/source_acquisition_plan.csv,,licence_review_019a53262f055792,pending,,
5598,17588836398ddceb230a19270f4ac95ec027d7467ff9d2d841618e8157158a22,False,,public_reuse_review,public_metadata_candidate,data/seed/source_files.csv,,licence_review_d9e20997875e73d6,pending,,
7791,53222295224f9c9eb1a5c2552dd989ce6dd363d161b6efbb9ad58ae8722be811,False,,public_reuse_review,public_metadata_candidate,data/seed/source_files.jsonl,,licence_review_e4a6be3a135462ec,pending,,
6487,031f83be06019688e91114c0828c12eb75b82d7d34855989d89c4215f59d73cd,False,,public_reuse_review,public_metadata_candidate,data/seed/source_readiness.csv,,licence_review_9d3993bc69b33ec3,pending,,
22064,d06302c2c211918fe7c4ded0d795e54c84092ca9abd465549e5e2985bffadbb6,False,,public_reuse_review,public_metadata_candidate,data/seed/source_registry.csv,,licence_review_451e9954f29b179c,pending,,
38340,caca05a20913758718d727f02c7c000b9e9e49053db3374a545a004684344382,False,,public_reuse_review,public_metadata_candidate,data/seed/source_registry.jsonl,,licence_review_0aa9981fdf4fd15c,pending,,
2490,9372fe7ac6a7fe47d4bc4088472c69ebd78d509a96625a8096dce64834d0bc61,False,,public_reuse_review,public_metadata_candidate,data/seed/source_snapshots.csv,,licence_review_8b3b723ab64ce4eb,pending,,
3596,dadb91bc66b8ef327c43be7961b79bcde30ed43b0d46bd771804d1eed0917543,False,,public_reuse_review,public_metadata_candidate,data/seed/source_snapshots.jsonl,,licence_review_26a7c4a15a81d705,pending,,
2339,c40eceb24beae39347b1a4db566efdf3a829ae0c614103a387c801814121d876,False,,public_reuse_review,public_metadata_candidate,data/seed/source_status.csv,,licence_review_29334a05783c2432,pending,,
2897,35edb29b88428edc9e6edf6bf41cf59277600c397304041f65ed619630632a9b,False,,public_reuse_review,public_metadata_candidate,data/seed/source_status.jsonl,,licence_review_06ef6302c8199fe5,pending,,
4095,fcecc633aa5977db9635345365c7a7ecfb96b6845a7ab8355b2f40d1f177a371,False,,public_reuse_review,public_metadata_candidate,data/seed/source_versions.csv,,licence_review_2444e667e90a5a8f,pending,,
6522,bb07ee0189d0c4ed5a6d8c1e73fbceb03f6a5c80fda41526f9d75129fc645e00,False,,public_reuse_review,public_metadata_candidate,data/seed/source_versions.jsonl,,licence_review_d8d8d831c6b01782,pending,,
718,4eb977cf482bb0bc038e3291179cec63ad1fd2384b7fdeab4f587806b4c7fe18,False,,public_reuse_review,public_metadata_candidate,infra/huggingface/DATASET_CARD.md,,licence_review_4e11d79762673f54,pending,,
483,7641aa8c0eb3ac7a09e91177571a8d7a1cea57e214cb9b7c3495893c996a7744,False,,public_reuse_review,public_metadata_candidate,infra/huggingface/README.md,,licence_review_aa5a4d9559e760d4,pending,,
454,fa4629ddb8411ac6258dea8a2c5cddccba84cf408b26b578aa20643bf07af703,False,,public_reuse_review,public_metadata_candidate,infra/huggingface/SPACE_README.md,,licence_review_5274779551d85e37,pending,,
