code_system,currency,domain,effective_from,effective_to,facility_component,item_code,item_description,item_label,jurisdiction,patient_amount,payment_amount,payment_unit,professional_component,provenance,restriction_text,setting,source_id
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,231.53,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=01182;locality=71;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,252.61,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=01182;locality=72;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,240.59,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=01182;locality=73;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,246.28,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=01182;locality=74;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,240.21,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=01212;locality=01;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,211.81,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=01312;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,225.01,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=02102;locality=01;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,194.37,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=02202;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,234.9,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=02302;locality=01;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,210.62,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=02302;locality=99;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,259.42,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=02402;locality=02;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,222.69,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=02402;locality=99;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,205.08,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=03102;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,211.76,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=03202;locality=01;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,211.17,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=03302;locality=01;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,211.1,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=03402;locality=02;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,199.01,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=03502;locality=09;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,211.5,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=03602;locality=21;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,225.03,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04112;locality=01;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,194.47,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04212;locality=05;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,188.99,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04312;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,209.64,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04412;locality=09;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,210.78,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04412;locality=11;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,210.11,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04412;locality=15;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,210.66,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04412;locality=18;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,192.72,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04412;locality=20;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,208.68,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04412;locality=28;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,223.87,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04412;locality=31;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,200.92,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=04412;locality=99;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,193.24,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=05102;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,191.03,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=05202;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,201.65,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=05302;locality=01;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,198.88,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=05302;locality=02;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,182.65,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=05302;locality=99;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,194.91,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=05402;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,195.92,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=06102;locality=12;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,218.23,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=06102;locality=15;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,214.11,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=06102;locality=16;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,193.99,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=06102;locality=99;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,217.17,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=06202;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,202.22,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=06302;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,181.56,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=07102;locality=13;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,199.46,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=07202;locality=01;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,187.48,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=07202;locality=99;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,182.2,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=07302;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,195.86,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=08102;locality=00;modifier=TC,us_cms_pfs
HCPCS_PFS,USD,medical_services,2026-01-01,,False,70553,,PFS code 70553,United States,,205.07,service,True,"{""effective_date"": ""2026-01-01"", ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": ""2026-07-01T00:00:00Z"", ""source_id"": ""us_cms_pfs"", ""source_url"": ""https://www.cms.gov/medicare/physician-fee-schedule"", ""source_version"": ""us_cms_pfs_2026_revision_c_carrier"", ""transformation_notes"": ""Parsed CMS carrier pricing public numeric fields; CPT descriptors are intentionally excluded from this derived bundle.""}",status=A,carrier=08202;locality=01;modifier=TC,us_cms_pfs
